메일 날짜,원본 섹션,원본 순번,원본 기사 제목,원본 언론사,원본 URL,비교 결과,일치 방식,유사도,서버 선정 제목,서버 선정 언론사,서버 선정 URL,차이/제외 이유,일반 재수집 후보 확인,최종 후보 확인,후보 확보 확인
2026-01-08,대학 [교육],1,“졸업 필수 된 캡스톤 디자인…대학 투입 예산 4년 새 100억 늘었다”,전자신문,https://www.etnews.com/20260107000196,일치,URL 일치,1.0,[에듀플러스]“졸업 필수 된 캡스톤 디자인…대학 투입 예산 4년 새 100억 늘었다”,미래를 보는 창 - 전자신문,https://www.etnews.com/20260107000196,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-08,대학 [교육],2,새해 유학생 ‘정주’ 활발해지나…법무부 신년사 “출입국·이민정책 ‘주도적 설계’ 전환”,한국대학신문,https://news.unn.net/news/articleView.html?idxno=588342,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-08,불교 [종단],1,"전국비구니회, 올해부터 돌봄·장례서비스 본격화",불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434416,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-08,불교 [종단],2,"명상자판기, 禪話樂, 리더십 학교…참신한 종책 제안 쏟아져",불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434469,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-08,불교 [종단],3,"대형 불화 조사·분석 어떻게…국립문화유산연구원, 자료집 펴내",연합뉴스,https://www.yna.co.kr/view/AKR20260107025900005,AI/정책 제외,,,,,,동국대학교와 직접적인 관련성이 낮음.,아니오,예,예
2026-01-12,동국대 [법인/건학위],1,"폴리화학 대표 임광호 동문, 동국대에 로터스관 건립기금 2000만원 기부",매일일보,"https://www.m-i.kr/news/articleView.html?idxno=1323920
https://www.kfenews.co.kr/news/articleView.html?idxno=652596",일치,URL 일치,1.0,"폴리화학 대표 임광호 동문, 동국대에 로터스관 건립기금 2000만원 기부",매일일보,https://www.m-i.kr/news/articleView.html?idxno=1323920,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-12,동국대 [법인/건학위],2,"동국대 한류융합학술원, 한미커뮤니케이션학회(KACA) '2026 국제학술대회' 참가",비욘드포스트,https://www.beyondpost.co.kr/view.php?ud=20260110092628824892e75d13a3_30,일치,URL 일치,1.0,"동국대 한류융합학술원, 한미커뮤니케이션학회(KACA) '2026 국제학술대회' 참가",비욘드포스트,https://www.beyondpost.co.kr/view.php?ud=20260110092628824892e75d13a3_30,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-12,동국대 [법인/건학위],3,"[동문소식 – 이병선(사학 82)] 이병선 속초시장, 17일 단체장 처음으로 출간기념 북콘서트",강원도민일보,https://www.kado.net/news/articleView.html?idxno=2027470,AI/정책 제외,,,,,,동국대학교와 직접적인 관련이 없는 외부 지자체장 행사,아니오,예,예
2026-01-12,동국대 [법인/건학위],4,"[동문소식 – 권기민(스포츠문화 24)] 제주, '무학기 우승주역+영플상' 유승재 등 신인 4명 영입",베스트일레븐,https://www.besteleven.com/news/articleView.html?idxno=303697,AI/정책 제외,,,,,,동국대학교와 직접적인 관련이 없는 외부 스포츠 뉴스,아니오,예,예
2026-01-12,대학 [교육],1,등록금 인상 논의 본격화…학생 반발ㆍ지역대 ‘모집 부담’ 변수,중앙일보,https://www.joongang.co.kr/article/25396659,일치,URL 일치,1.0,등록금 인상 논의 본격화…학생 반발ㆍ지역대 ‘모집 부담’ 변수 | 중앙일보,https://www.joongang.co.kr,https://www.joongang.co.kr/article/25396659,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-12,대학 [교육],2,대학 입시 지형 바꾸는 AI 해일…올해 키워드는 ‘인공지능’,세계일보,https://www.segye.com/newsView/20260112503987,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-12,불교 [종단],1,전국 불교종립학교 ‘선연을 찾아서’…은해사 템플스테이로 선연 맺어,BBS NEWS,https://news.bbsi.co.kr/news/articleView.html?idxno=4061503,일치,URL 일치,1.0,전국 불교종립학교 ‘선연을 찾아서’…은해사 템플스테이로 선연 맺어,불교방송,https://news.bbsi.co.kr/news/articleView.html?idxno=4061503,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-12,불교 [종단],2,'힙불교' 인기에도…조계종 출가자 수 5년째 100명 밑돌아,연합뉴스,https://www.yna.co.kr/view/AKR20260110058500005,일치,URL 일치,1.0,'힙불교' 인기에도…조계종 출가자 수 5년째 100명 밑돌아 | 연합뉴스,https://www.facebook.com/yonhap,https://www.yna.co.kr/view/AKR20260110058500005,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-14,동국대 [법인/건학위],1,동국대 신임 ‘감사’에 재안스님 선임,불교신문,"https://www.ibulgyo.com/news/articleView.html?idxno=434620
https://www.btnnews.tv/news/articleView.html?idxno=88637
https://news.bbsi.co.kr/news/articleView.html?idxno=4062004",일치,URL 일치,1.0,동국대 신임 ‘감사’에 재안스님 선임 - 불교신문,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434620,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-14,동국대 [법인/건학위],2,"동국대 경기RISE사업단-여주시 농업기술센터, ‘식품산업 발전·산학협력 강화’ 맞손",대학저널,"https://dhnews.co.kr/news/view/1065587824385003
https://www.newstnt.com/news/articleView.html?idxno=575766
https://www.newsis.com/view/NISX20260114_0003476019",일치,URL 일치,1.0,"동국대 경기RISE사업단-여주시 농업기술센터, ‘식품산업 발전·산학협력 강화’ 맞손",대학저널,https://dhnews.co.kr/news/view/1065587824385003,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-14,동국대 [법인/건학위],3,동국대 '수행평가 지원 연구 사업' 성과공유 세미나 19일 개최,베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=593971,일치,URL 일치,1.0,동국대 '수행평가 지원 연구 사업' 성과공유 세미나.. '19일 오전10시',베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=593971,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-14,동국대 [법인/건학위],4,"동국대, 숙명여대·성신여대와 공동 고교학점제 성과공유 컨퍼런스.. '내달 4일'",베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=593950,일치,URL 일치,1.0,숙명여대/성신여대/동국대 공동 고교학점제 성과공유 컨퍼런스.. '내달 4일',베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=593950,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-14,대학 [교육],1,"국가 R&D 우수성과 100선, AI·바이오 중심 대학 연구 경쟁 뚜렷",한국대학신문,https://news.unn.net/news/articleView.html?idxno=588665,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-14,대학 [교육],2,"등록금 인상 논의 본격화…사립대 ""불가피"" vs 학생 ""효용 적다""",뉴스1,https://www.news1.kr/society/education/6037857,일치,URL 일치,1.0,"등록금 인상 논의 본격화…사립대 ""불가피"" vs 학생 ""효용 적다""",뉴스1,https://www.news1.kr/society/education/6037857,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-14,대학 [교육],3,사립대총장협 “학생회 만나… 등록금 인상 협조 요청할것”,동아일보,https://www.donga.com/news/Society/article/all/20260114/133150713/2,일치,URL 일치,1.0,[단독]사립대총장협 “학생회 만나… 등록금 인상 협조 요청할것”,동아일보,https://www.donga.com/news/Society/article/all/20260114/133150713/2,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-14,불교 [종단],1,사진으로 기록한 국가무형유산 ‘사찰음식’의 정수,불교IN,https://www.bulgyo-in.com/news/articleView.html?idxno=2061,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-16,동국대 [법인/건학위],1,[윤재웅 총장 연재] ‘선재봇’이야기 - <2> 나홀로나무,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434702,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-16,동국대 [법인/건학위],2,"동국대 남경완 교수, 이차전지 인재양성 공로 '교육부 장관상'",뉴시스,"https://www.newsis.com/view/NISX20260116_0003479398
https://www.etoday.co.kr/news/view/2546261",후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-16,동국대 [법인/건학위],3,동국대 '전형 개선 타당성 확보 연구/사업' 성과공유 행사 개최.. '내달 5일',베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=594301,일치,URL 일치,1.0,동국대 '전형 개선 타당성 확보 연구/사업' 성과공유 행사 개최.. '내달 5일',베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=594301,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-16,동국대 [법인/건학위],4,"[동문소식 – 구충호(경찰행정 86)] 법무법인 함백, 前 강남경찰서 수사과장 출신 구충호 전문위원 영입",퍼블릭뉴스통신,https://www.ttlnews.com/news/articleView.html?idxno=3069577,일치,URL 일치,1.0,"법무법인 함백, 前 강남경찰서 수사과장 출신 구충호 전문위원 영입 - 퍼블릭뉴스통신(Public news-network for TTL)",퍼블릭뉴스통신(Public news-network for TTL),https://www.ttlnews.com/news/articleView.html?idxno=3069577,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-16,동국대 [법인/건학위],5,[동문소식 – 이동수(경영 92)] [프로필] 이동수 NH농협 태안군지부장,중도일보,https://www.joongdo.co.kr/web/view.php?key=20260115010004733,일치,URL 일치,1.0,[새인물]이동수 NH농협 태안군지부장,중도일보,https://www.joongdo.co.kr/web/view.php?key=20260115010004733,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-16,대학 [교육],1,서울대도 AI 학부 신설…대학가 인공지능 열풍,EBS,https://news.ebs.co.kr/ebsnews/allView/60683612/N,일치,URL 일치,1.0,EBS뉴스 - 서울대도 AI 학부 신설…대학가 인공지능 열풍,EBS,https://news.ebs.co.kr/ebsnews/allView/60683612/N,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-16,대학 [교육],2,‘채용 한파’ 4년제 대학 취업률 평균 62.4%,한국대학신문,https://news.unn.net/news/articleView.html?idxno=588825,일치,URL 일치,1.0,[데이터로 본 대학경제] ‘채용 한파’ 4년제 대학 취업률 평균 62.4%… 70%대 서강대·성균관대 두 곳뿐,한국대학신문 - 411개 대학을 연결하는 '힘',https://news.unn.net/news/articleView.html?idxno=588825,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-16,대학 [교육],3,‘AI 학과’로 몰리는 수능생… 정시 지원자 최근 3년간 최다,동아일보,https://www.donga.com/news/Society/article/all/20260115/133158551/2,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-16,불교 [종단],1,"조계종, 한국 불교로 ESG의 본질을 다시 묻다",뉴시스,https://www.newsis.com/view/NISX20260113_0003475716,일치,URL 일치,1.0,"조계종, 한국 불교로 ESG의 본질을 다시 묻다",뉴시스,https://www.newsis.com/view/NISX20260113_0003475716,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-16,불교 [종단],2,선재스님이 이끄는 ‘사찰음식전법단’ 역량 강화 세미나,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434736,일치,URL 일치,1.0,선재스님이 이끄는 ‘사찰음식전법단’ 역량 강화 세미나 - 불교신문,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434736,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-19,동국대 [법인/건학위],1,건학 120주년 맞은 동국대 ‘AI 선도’ ‘글로벌화’ 박차 서원,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434826,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-19,동국대 [법인/건학위],2,[인터뷰] 동국대에 50억 원 기탁한 이향숙 불자,법보신문,https://www.beopbo.com/news/articleView.html?idxno=333495,선정되지 않음,,,,,,후보에는 있었지만 현재 우선순위와 메일 기사 수 정책에 따라 대표 목록에 포함되지 않았습니다.,아니오,예,예
2026-01-19,동국대 [법인/건학위],3,"[동문소식 – 고영수(영어영문 87)] 우리에프아이에스 대표 고영수 이유있는 선임, 임종룡 AI 전환 전략 '키맨'",비즈니스포스트,https://www.businesspost.co.kr/BP?command=article_view&num=427109,AI/정책 제외,,,,,,학교와 무관한 기업 인사 기사,아니오,예,예
2026-01-19,동국대 [법인/건학위],4,[동문소식 – 박민주(불교 63)] 신간 ‘니르바나’,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=434798,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-01-19,동국대 [법인/건학위],5,"[동문소식 – 윤동춘(국어국문 80)] 6·3 지선, 예천군수 누가 뛰나",경북매일,https://www.kbmaeil.com/article/20260105500073,AI/정책 제외,,,,,,학교와 무관한 지역 정치 기사,아니오,예,예
2026-01-19,대학 [교육],1,서강대 올해 등록금 2.5% 인상…2년 연속,뉴시스,https://www.newsis.com/view/NISX20260119_0003481148,일치,URL 일치,1.0,서강대 올해 등록금 2.5% 인상…2년 연속,뉴시스,https://www.newsis.com/view/NISX20260119_0003481148,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-01-19,대학 [교육],2,"교육부, 성인 'AI 문해교육' 강화 나선다",강원일보,https://www.kwnews.co.kr/page/view/2026011810504137427,일치,제목 일치,0.98,"교육부, 성인 'AI 문해교육' 강화 나선다 - 강원일보",강원일보,https://www.kwnews.co.kr/article/202601182089848,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
